date,temperature,rolling_7d_avg,daily_change
1982-06-14,6.0,5.8428571428571425,-1.2999999999999998
1982-06-15,7.3,6.071428571428571,1.2999999999999998
1982-06-16,7.6,6.828571428571428,0.2999999999999998
1982-06-17,8.0,7.328571428571428,0.40000000000000036
1982-06-18,8.0,7.3,0.0
1982-06-19,6.8,7.285714285714286,-1.2000000000000002
1982-06-20,7.3,7.285714285714286,0.5
1982-06-21,6.2,7.314285714285714,-1.0999999999999996
1982-06-22,6.9,7.257142857142857,0.7000000000000002
1982-06-23,8.9,7.442857142857142,2.0
1982-06-24,4.0,6.871428571428571,-4.9
1982-06-25,1.3,5.914285714285714,-2.7
1982-06-26,0.8,5.057142857142857,-0.5
1982-06-27,4.3,4.628571428571428,3.5
1982-06-28,7.3,4.785714285714286,3.0
1982-06-29,7.7,4.8999999999999995,0.40000000000000036
1982-06-30,9.0,4.914285714285714,1.2999999999999998
1982-07-01,4.2,4.942857142857143,-4.8
1982-07-02,1.6,4.985714285714287,-2.6
1982-07-03,2.6,5.242857142857143,1.0
1982-07-04,3.4,5.114285714285715,0.7999999999999998
1982-07-05,3.9,4.628571428571428,0.5
1982-07-06,7.0,4.5285714285714285,3.1
1982-07-07,7.8,4.357142857142857,0.7999999999999998
1982-07-08,5.3,4.514285714285714,-2.5
1982-07-09,2.4,4.628571428571428,-2.9
1982-07-10,2.8,4.6571428571428575,0.3999999999999999
1982-07-11,4.0,4.742857142857143,1.2000000000000002
1982-07-12,7.5,5.257142857142857,3.5
1982-07-13,7.8,5.371428571428572,0.2999999999999998
1982-07-14,5.6,5.057142857142857,-2.2
1982-07-15,3.3,4.771428571428571,-2.3
1982-07-16,5.0,5.142857142857143,1.7000000000000002
1982-07-17,3.7,5.271428571428571,-1.2999999999999998
1982-07-18,3.9,5.257142857142858,0.19999999999999973
1982-07-19,5.2,4.928571428571429,1.3000000000000003
1982-07-22,0.9,3.942857142857143,-4.3
1982-07-23,3.5,3.642857142857143,2.6
1982-07-24,6.6,4.114285714285715,3.0999999999999996
1982-07-25,9.5,4.757142857142858,2.9000000000000004
1982-07-26,9.0,5.514285714285714,-0.5
1982-07-27,3.5,5.457142857142857,-5.5
1982-07-28,4.5,5.357142857142857,1.0
1982-07-29,5.7,6.042857142857143,1.2000000000000002
1982-07-30,5.6,6.3428571428571425,-0.10000000000000053
1982-07-31,7.1,6.414285714285714,1.5
1982-08-01,9.7,6.442857142857142,2.5999999999999996
1982-08-02,8.3,6.3428571428571425,-1.3999999999999986
1982-08-03,9.1,7.142857142857143,0.7999999999999989
1982-08-04,2.8,6.8999999999999995,-6.3
1982-08-05,2.2,6.4,-0.5999999999999996
1982-08-06,4.5,6.242857142857143,2.3
1982-08-07,3.8,5.771428571428571,-0.7000000000000002
1982-08-08,3.8,4.928571428571429,0.0
1982-08-09,6.2,4.628571428571428,2.4000000000000004
1982-08-10,11.5,4.971428571428571,5.3
1982-08-11,10.2,6.028571428571429,-1.3000000000000007
1982-08-12,7.9,6.8428571428571425,-2.299999999999999
1982-08-13,9.0,7.485714285714286,1.0999999999999996
1982-08-14,9.5,8.3,0.5
1982-08-15,6.0,8.614285714285714,-3.5
1982-08-16,8.2,8.9,2.1999999999999993
1982-08-17,9.2,8.571428571428571,1.0
1982-08-18,4.3,7.728571428571428,-4.8999999999999995
1982-08-19,6.6,7.542857142857143,2.3
1982-08-20,9.4,7.6,2.8000000000000007
1982-08-21,13.2,8.128571428571428,3.799999999999999
1982-08-22,6.6,8.214285714285714,-6.6
1982-08-23,5.1,7.771428571428571,-1.5
1982-08-24,12.1,8.185714285714285,7.0
1982-08-25,11.2,9.171428571428573,-0.9000000000000004
1982-08-26,8.5,9.442857142857141,-2.6999999999999993
1982-08-27,4.6,8.757142857142856,-3.9000000000000004
1982-08-28,7.0,7.871428571428571,2.4000000000000004
1982-08-29,14.2,8.957142857142857,7.199999999999999
1982-08-30,12.7,10.042857142857143,-1.5
1982-08-31,7.6,9.4,-5.1
1982-09-01,4.0,8.371428571428572,-3.5999999999999996
1982-09-02,10.0,8.585714285714285,6.0
1982-09-03,10.5,9.428571428571429,0.5
1982-09-04,5.0,9.142857142857142,-5.5
1982-09-05,4.5,7.757142857142857,-0.5
1982-09-06,8.2,7.114285714285714,3.6999999999999993
1982-09-07,4.3,6.642857142857143,-3.8999999999999995
1982-09-08,9.8,7.471428571428571,5.500000000000001
1982-09-09,5.8,6.871428571428571,-4.000000000000001
1982-09-10,5.0,6.0857142857142845,-0.7999999999999998
1982-09-11,8.5,6.5857142857142845,3.5
1982-09-12,9.0,7.228571428571428,0.5
1982-09-13,3.6,6.571428571428571,-5.4
1982-09-14,6.7,6.914285714285714,3.1
1982-09-15,6.7,6.471428571428572,0.0
1982-09-16,10.1,7.085714285714287,3.3999999999999995
1982-09-17,15.0,8.514285714285716,4.9
1982-09-18,8.9,8.571428571428573,-6.1
1982-09-19,5.7,8.1,-3.2
1982-09-20,4.2,8.185714285714287,-1.5
1982-09-21,4.0,7.8,-0.20000000000000018
1982-09-22,5.3,7.6,1.2999999999999998
1982-09-23,6.3,7.057142857142857,1.0
1982-09-24,8.5,6.128571428571429,2.2
1982-09-25,11.5,6.5,3.0
1982-09-26,7.7,6.785714285714286,-3.8
1982-09-27,9.2,7.5,1.4999999999999991
1982-09-28,7.8,8.042857142857143,-1.3999999999999995
1982-09-29,6.3,8.185714285714287,-1.5
1982-09-30,6.3,8.185714285714285,0.0
1982-10-01,8.6,8.2,2.3
1982-10-02,6.1,7.428571428571429,-2.5
1982-10-03,13.2,8.214285714285714,7.1
1982-10-04,9.9,8.314285714285715,-3.299999999999999
1982-10-05,4.7,7.871428571428572,-5.2
1982-10-06,5.8,7.799999999999999,1.0999999999999996
1982-10-07,14.9,9.028571428571428,9.100000000000001
1982-10-08,10.7,9.328571428571427,-4.200000000000001
1982-10-09,8.6,9.685714285714285,-2.0999999999999996
1982-10-10,9.4,9.142857142857142,0.8000000000000007
1982-10-11,5.7,8.542857142857143,-3.7
1982-10-12,10.9,9.428571428571429,5.2
1982-10-13,13.1,10.471428571428572,2.1999999999999993
1982-10-14,10.4,9.828571428571427,-2.6999999999999993
1982-10-15,8.2,9.471428571428572,-2.200000000000001
1982-10-16,9.8,9.642857142857142,1.6000000000000014
1982-10-17,7.5,9.37142857142857,-2.3000000000000007
1982-10-18,5.8,9.385714285714286,-1.7000000000000002
1982-10-19,9.8,9.228571428571428,4.000000000000001
1982-10-20,7.9,8.485714285714286,-1.9000000000000004
1982-10-21,8.7,8.242857142857144,0.7999999999999989
1982-10-22,10.0,8.5,1.3000000000000007
1982-10-23,10.6,8.614285714285714,0.5999999999999996
1982-10-24,8.0,8.685714285714285,-2.5999999999999996
1982-10-25,10.2,9.314285714285715,2.1999999999999993
1982-10-26,15.1,10.071428571428571,4.9
1982-10-27,13.9,10.928571428571429,-1.1999999999999993
1982-10-28,9.2,11.0,-4.700000000000001
1982-10-29,9.0,10.857142857142858,-0.1999999999999993
1982-10-30,13.2,11.228571428571428,4.199999999999999
1982-10-31,7.0,11.085714285714285,-6.199999999999999
1982-11-01,10.6,11.142857142857142,3.5999999999999996
1982-11-02,6.9,9.971428571428572,-3.6999999999999993
1982-11-03,9.5,9.342857142857143,2.5999999999999996
1982-11-04,12.5,9.814285714285713,3.0
1982-11-05,13.6,10.471428571428572,1.0999999999999996
1982-11-06,17.7,11.114285714285714,4.1
1982-11-07,16.0,12.4,-1.6999999999999993
1982-11-08,11.3,12.5,-4.699999999999999
1982-11-09,10.5,13.014285714285714,-0.8000000000000007
1982-11-10,14.4,13.714285714285714,3.9000000000000004
1982-11-11,10.3,13.4,-4.1
1982-11-12,9.0,12.742857142857144,-1.3000000000000007
1982-11-13,11.1,11.799999999999999,2.0999999999999996
1982-11-14,14.5,11.585714285714285,3.4000000000000004
1982-11-15,18.0,12.542857142857144,3.5
1982-11-16,12.8,12.871428571428572,-5.199999999999999
1982-11-17,10.7,12.342857142857143,-2.1000000000000014
1982-11-18,9.1,12.171428571428573,-1.5999999999999996
1982-11-19,8.7,12.12857142857143,-0.40000000000000036
1982-11-20,12.4,12.314285714285715,3.700000000000001
1982-11-21,12.6,12.042857142857143,0.1999999999999993
1982-11-22,10.3,10.942857142857145,-2.299999999999999
1982-11-23,13.7,11.071428571428571,3.3999999999999986
1982-11-24,16.0,11.828571428571431,2.3000000000000007
1982-11-25,15.8,12.785714285714286,-0.1999999999999993
1982-11-26,12.1,13.27142857142857,-3.700000000000001
1982-11-27,12.5,13.285714285714286,0.40000000000000036
1982-11-28,12.2,13.228571428571428,-0.3000000000000007
1982-11-29,13.7,13.714285714285714,1.5
1982-11-30,16.1,14.057142857142855,2.400000000000002
1982-12-01,15.5,13.985714285714284,-0.6000000000000014
1982-12-02,10.3,13.200000000000001,-5.199999999999999
1982-12-03,10.5,12.971428571428573,0.1999999999999993
1982-12-04,11.0,12.757142857142858,0.5
1982-12-05,11.9,12.714285714285714,0.9000000000000004
1982-12-06,13.0,12.614285714285714,1.0999999999999996
1982-12-07,12.2,12.057142857142859,-0.8000000000000007
1982-12-08,10.6,11.357142857142858,-1.5999999999999996
1982-12-09,13.0,11.742857142857142,2.4000000000000004
1982-12-10,13.0,12.099999999999998,0.0
1982-12-11,12.2,12.27142857142857,-0.8000000000000007
1982-12-12,12.6,12.37142857142857,0.40000000000000036
1982-12-13,18.7,13.185714285714285,6.1
1982-12-14,15.2,13.614285714285714,-3.5
1982-12-15,15.3,14.285714285714286,0.10000000000000142
1982-12-16,13.9,14.414285714285715,-1.4000000000000004
1982-12-17,15.8,14.814285714285715,1.9000000000000004
1982-12-18,13.0,14.928571428571429,-2.8000000000000007
1982-12-19,13.0,14.985714285714286,0.0
1982-12-20,13.7,14.271428571428572,0.6999999999999993
1982-12-21,12.0,13.814285714285715,-1.6999999999999993
1982-12-22,10.8,13.171428571428573,-1.1999999999999993
1982-12-23,15.6,13.414285714285713,4.799999999999999
1982-12-24,15.3,13.342857142857143,-0.29999999999999893
1982-12-25,13.9,13.471428571428572,-1.4000000000000004
1982-12-26,13.0,13.471428571428572,-0.9000000000000004
1982-12-27,15.3,13.7,2.3000000000000007
1982-12-28,16.3,14.314285714285713,1.0
1982-12-29,15.8,15.028571428571428,-0.5
1982-12-30,17.7,15.328571428571431,1.8999999999999986
1982-12-31,16.3,15.471428571428572,-1.3999999999999986
1983-01-01,18.4,16.114285714285714,2.099999999999998
1983-01-02,15.0,16.4,-3.3999999999999986
1983-01-03,10.9,15.771428571428572,-4.1
1983-01-04,11.4,15.071428571428571,0.5
1983-01-05,14.8,14.928571428571429,3.4000000000000004
1983-01-06,12.1,14.12857142857143,-2.700000000000001
1983-01-07,12.8,13.628571428571428,0.7000000000000011
1983-01-08,16.2,13.314285714285715,3.3999999999999986
1983-01-09,15.5,13.385714285714286,-0.6999999999999993
1983-01-10,13.0,13.685714285714285,-2.5
1983-01-11,10.5,13.557142857142859,-2.5
1983-01-12,9.1,12.742857142857142,-1.4000000000000004
1983-01-13,10.5,12.514285714285714,1.4000000000000004
1983-01-14,11.8,12.371428571428572,1.3000000000000007
1983-01-15,12.7,11.87142857142857,0.8999999999999986
1983-01-16,12.7,11.471428571428572,0.0
1983-01-17,11.5,11.257142857142856,-1.1999999999999993
1983-01-18,13.8,11.728571428571428,2.3000000000000007
1983-01-19,13.3,12.328571428571431,-0.5
1983-01-20,11.6,12.485714285714286,-1.700000000000001
1983-01-21,15.4,13.0,3.8000000000000007
1983-01-22,12.4,12.957142857142857,-3.0
1983-01-23,16.9,13.557142857142859,4.499999999999998
1983-01-24,14.7,14.014285714285714,-2.1999999999999993
1983-01-25,10.6,13.557142857142859,-4.1
1983-01-26,15.6,13.885714285714284,5.0
1983-01-27,10.7,13.757142857142856,-4.9
1983-01-28,12.6,13.357142857142856,1.9000000000000004
1983-01-29,13.8,13.557142857142859,1.200000000000001
1983-01-30,14.3,13.185714285714285,0.5
1983-01-31,14.0,13.085714285714285,-0.3000000000000007
1983-02-01,18.1,14.157142857142857,4.100000000000001
1983-02-02,17.3,14.400000000000002,-0.8000000000000007
1983-02-03,13.0,14.72857142857143,-4.300000000000001
1983-02-04,16.0,15.214285714285717,3.0
1983-02-05,14.9,15.37142857142857,-1.0999999999999996
1983-02-06,16.2,15.642857142857142,1.299999999999999
1983-02-07,20.3,16.54285714285714,4.100000000000001
1983-02-08,22.5,17.17142857142857,2.1999999999999993
1983-02-09,17.2,17.157142857142855,-5.300000000000001
1983-02-10,15.9,17.571428571428573,-1.299999999999999
1983-02-11,16.8,17.685714285714287,0.9000000000000004
1983-02-12,13.8,17.52857142857143,-3.0
1983-02-13,12.8,17.042857142857144,-1.0
1983-02-14,14.0,16.142857142857142,1.1999999999999993
1983-02-15,17.5,15.428571428571429,3.5
1983-02-16,21.5,16.042857142857144,4.0
1983-02-17,16.8,16.17142857142857,-4.699999999999999
1983-02-18,13.6,15.714285714285714,-3.200000000000001
1983-02-19,14.5,15.814285714285715,0.9000000000000004
1983-02-20,14.2,16.014285714285716,-0.3000000000000007
1983-02-21,15.7,16.257142857142856,1.5
1983-02-22,19.7,16.571428571428573,4.0
1983-02-23,17.4,15.985714285714286,-2.3000000000000007
1983-02-24,14.4,15.642857142857142,-2.9999999999999982
1983-02-25,16.9,16.114285714285714,2.4999999999999982
1983-02-26,19.1,16.771428571428572,2.200000000000003
1983-02-27,20.4,17.657142857142855,1.2999999999999972
1983-02-28,20.1,18.285714285714285,-0.29999999999999716
1983-03-01,19.9,18.314285714285713,-0.20000000000000284
1983-03-02,22.0,18.97142857142857,2.1000000000000014
1983-03-03,20.5,19.842857142857138,-1.5
1983-03-04,22.1,20.585714285714285,1.6000000000000014
1983-03-05,20.6,20.800000000000004,-1.5
1983-03-06,15.0,20.02857142857143,-5.600000000000001
1983-03-07,20.6,20.1,5.600000000000001
1983-03-08,21.5,20.32857142857143,0.8999999999999986
1983-03-09,16.2,19.5,-5.300000000000001
1983-03-10,14.1,18.585714285714285,-2.0999999999999996
1983-03-11,14.5,17.500000000000004,0.40000000000000036
1983-03-12,21.1,17.571428571428573,6.600000000000001
1983-03-13,15.9,17.7,-5.200000000000001
1983-03-14,15.2,16.928571428571427,-0.7000000000000011
1983-03-15,13.1,15.72857142857143,-2.0999999999999996
1983-03-16,13.2,15.299999999999999,0.09999999999999964
1983-03-17,12.5,15.071428571428571,-0.6999999999999993
1983-03-18,15.2,15.171428571428569,2.6999999999999993
1983-03-19,17.6,14.671428571428573,2.400000000000002
1983-03-20,15.5,14.614285714285714,-2.1000000000000014
1983-03-21,16.7,14.828571428571431,1.1999999999999993
1983-03-22,16.3,15.285714285714286,-0.3999999999999986
1983-03-23,15.1,15.557142857142859,-1.200000000000001
1983-03-24,12.7,15.585714285714287,-2.4000000000000004
1983-03-25,10.0,14.842857142857143,-2.6999999999999993
1983-03-26,11.4,13.957142857142856,1.4000000000000004
1983-03-27,12.6,13.542857142857143,1.1999999999999993
1983-03-28,10.7,12.685714285714285,-1.9000000000000004
1983-03-29,10.0,11.785714285714286,-0.6999999999999993
1983-03-30,13.9,11.614285714285714,3.9000000000000004
1983-03-31,13.4,11.714285714285714,-0.5
1983-04-01,12.5,12.071428571428571,-0.9000000000000004
1983-04-02,12.8,12.27142857142857,0.3000000000000007
1983-04-03,7.8,11.585714285714285,-5.000000000000001
1983-04-04,11.1,11.642857142857142,3.3
1983-04-05,10.7,11.742857142857142,-0.40000000000000036
1983-04-06,7.1,10.771428571428572,-3.5999999999999996
1983-04-07,6.7,9.814285714285715,-0.39999999999999947
1983-04-08,5.7,8.842857142857143,-1.0
1983-04-09,9.1,8.314285714285715,3.3999999999999995
1983-04-10,15.2,9.37142857142857,6.1
1983-04-11,15.5,10.0,0.3000000000000007
1983-04-12,11.1,10.057142857142859,-4.4
1983-04-13,11.7,10.714285714285714,0.5999999999999996
1983-04-14,11.5,11.4,-0.1999999999999993
1983-04-15,9.8,11.985714285714284,-1.6999999999999993
1983-04-16,6.2,11.571428571428571,-3.6000000000000005
1983-04-17,6.7,10.357142857142858,0.5
1983-04-18,7.5,9.214285714285714,0.7999999999999998
1983-04-19,8.8,8.885714285714286,1.3000000000000007
1983-04-20,8.0,8.357142857142858,-0.8000000000000007
1983-04-21,10.4,8.2,2.4000000000000004
1983-04-22,14.5,8.871428571428572,4.1
1983-04-23,16.5,10.342857142857143,2.0
1983-04-24,14.1,11.4,-2.4000000000000004
1983-04-25,10.5,11.828571428571427,-3.5999999999999996
1983-04-26,12.6,12.37142857142857,2.0999999999999996
1983-04-27,13.0,13.085714285714285,0.40000000000000036
1983-04-28,8.7,12.842857142857142,-4.300000000000001
1983-04-29,10.1,12.214285714285714,1.4000000000000004
1983-04-30,12.0,11.571428571428571,1.9000000000000004
1983-05-01,12.5,11.342857142857142,0.5
1983-05-02,13.5,11.77142857142857,1.0
1983-05-03,13.7,11.928571428571429,0.1999999999999993
1983-05-04,13.5,12.0,-0.1999999999999993
1983-05-05,10.7,12.285714285714286,-2.8000000000000007
1983-05-06,13.0,12.700000000000001,2.3000000000000007
1983-05-07,11.6,12.642857142857142,-1.4000000000000004
1983-05-08,13.0,12.714285714285714,1.4000000000000004
1983-05-09,11.2,12.385714285714286,-1.8000000000000007
1983-05-10,13.5,12.357142857142858,2.3000000000000007
1983-05-11,12.9,12.271428571428572,-0.5999999999999996
1983-05-12,6.8,11.714285714285714,-6.1000000000000005
1983-05-13,10.0,11.285714285714286,3.2
1983-05-14,14.5,11.700000000000001,4.5
1983-05-15,11.7,11.514285714285714,-2.8000000000000007
1983-05-16,6.7,10.87142857142857,-4.999999999999999
1983-05-17,4.6,9.6,-2.1000000000000005
1983-05-18,4.9,8.457142857142857,0.3000000000000007
1983-05-19,7.4,8.542857142857143,2.5
1983-05-20,8.3,8.299999999999999,0.9000000000000004
1983-05-21,7.5,7.299999999999999,-0.8000000000000007
1983-05-22,6.2,6.514285714285714,-1.2999999999999998
1983-05-23,7.8,6.671428571428572,1.5999999999999996
1983-05-24,13.2,7.9,5.3999999999999995
1983-05-25,11.9,8.9,-1.299999999999999
1983-05-26,6.5,8.77142857142857,-5.4
1983-05-27,8.3,8.77142857142857,1.8000000000000007
1983-05-28,12.1,9.428571428571429,3.799999999999999
1983-05-29,9.3,9.87142857142857,-2.799999999999999
1983-05-30,7.5,9.828571428571431,-1.8000000000000007
1983-05-31,9.3,9.271428571428572,1.8000000000000007
1983-06-01,11.0,9.142857142857142,1.6999999999999993
1983-06-02,10.8,9.757142857142858,-0.1999999999999993
1983-06-03,5.3,9.328571428571427,-5.500000000000001
1983-06-04,7.6,8.685714285714287,2.3
1983-06-05,5.6,8.157142857142857,-2.0
1983-06-06,7.2,8.114285714285714,1.6000000000000005
1983-06-07,9.6,8.157142857142857,2.3999999999999995
1983-06-08,7.0,7.5857142857142845,-2.5999999999999996
1983-06-09,8.3,7.228571428571429,1.3000000000000007
1983-06-10,7.8,7.585714285714286,-0.5000000000000009
1983-06-11,4.7,7.171428571428572,-3.0999999999999996
1983-06-12,6.8,7.3428571428571425,2.0999999999999996
1983-06-13,7.2,7.342857142857143,0.40000000000000036
1983-06-14,8.3,7.1571428571428575,1.1000000000000005
1983-06-15,9.5,7.514285714285714,1.1999999999999993
1983-06-16,4.7,7.0,-4.8
1983-06-17,3.0,6.314285714285715,-1.7000000000000002
1983-06-18,1.5,5.857142857142857,-1.5
1983-06-19,2.5,5.242857142857143,1.0
1983-06-20,6.2,5.1000000000000005,3.7
1983-06-21,11.6,5.571428571428571,5.3999999999999995
1983-06-22,6.6,5.1571428571428575,-5.0
1983-06-23,6.6,5.428571428571429,0.0
1983-06-24,8.0,6.142857142857143,1.4000000000000004
1983-06-25,7.9,7.057142857142857,-0.09999999999999964
1983-06-26,3.3,7.171428571428571,-4.6000000000000005
1983-06-27,3.9,6.842857142857143,0.6000000000000001
1983-06-28,6.0,6.042857142857143,2.1
1983-06-29,4.0,5.671428571428572,-2.0
1983-06-30,5.5,5.514285714285713,1.5
1983-07-01,8.5,5.5857142857142845,3.0
1983-07-02,9.8,5.857142857142857,1.3000000000000007
1983-07-03,9.5,6.742857142857143,-0.3000000000000007
1983-07-04,7.2,7.214285714285714,-2.3
1983-07-05,8.1,7.514285714285713,0.8999999999999995
1983-07-06,8.0,8.085714285714285,-0.09999999999999964
1983-07-07,8.5,8.514285714285714,0.5
1983-07-08,8.8,8.557142857142857,0.3000000000000007
1983-07-09,8.3,8.342857142857143,-0.5
1983-07-10,2.4,7.328571428571429,-5.9
1983-07-11,4.9,7.0,2.5000000000000004
1983-07-12,5.9,6.685714285714286,1.0
1983-07-13,6.7,6.5,0.7999999999999998
1983-07-14,8.4,6.485714285714286,1.7000000000000002
1983-07-15,6.5,6.1571428571428575,-1.9000000000000004
1983-07-16,7.9,6.1,1.4000000000000004
1983-07-17,4.1,6.3428571428571425,-3.8000000000000007
1983-07-18,5.4,6.414285714285714,1.3000000000000007
1983-07-19,7.5,6.642857142857143,2.0999999999999996
1983-07-20,3.9,6.242857142857142,-3.6
1983-07-21,2.5,5.3999999999999995,-1.4
1983-07-22,5.3,5.228571428571429,2.8
1983-07-23,6.6,5.042857142857143,1.2999999999999998
1983-07-24,0.0,4.457142857142857,-6.6
1983-07-25,0.7,3.785714285714285,0.7
1983-07-26,7.6,3.8000000000000003,6.8999999999999995
1983-07-27,12.3,5.0,4.700000000000001
1983-07-28,9.2,5.957142857142857,-3.1000000000000014
1983-07-29,9.6,6.571428571428571,0.40000000000000036
1983-07-30,9.5,6.985714285714286,-0.09999999999999964
1983-07-31,10.0,8.414285714285715,0.5
1983-08-01,7.7,9.414285714285713,-2.3
1983-08-02,8.0,9.471428571428573,0.2999999999999998
1983-08-03,8.3,8.9,0.3000000000000007
1983-08-04,8.3,8.77142857142857,0.0
1983-08-05,4.5,8.042857142857143,-3.8000000000000007
1983-08-06,6.5,7.614285714285715,2.0
1983-08-07,9.4,7.528571428571429,2.9000000000000004
1983-08-08,9.4,7.771428571428572,0.0
1983-08-09,10.5,8.12857142857143,1.0999999999999996
1983-08-10,10.7,8.471428571428572,0.1999999999999993
1983-08-11,9.9,8.7,-0.7999999999999989
1983-08-12,7.6,9.142857142857142,-2.3000000000000007
1983-08-13,5.8,9.042857142857143,-1.7999999999999998
1983-08-14,8.5,8.914285714285715,2.7
1983-08-15,13.8,9.542857142857143,5.300000000000001
1983-08-16,14.3,10.085714285714285,0.5
1983-08-17,8.3,9.742857142857144,-6.0
1983-08-18,5.3,9.085714285714285,-3.000000000000001
1983-08-19,3.0,8.428571428571429,-2.3
1983-08-20,5.2,8.342857142857143,2.2
1983-08-21,10.3,8.6,5.1000000000000005
1983-08-22,11.1,8.214285714285714,0.7999999999999989
1983-08-23,10.5,7.671428571428572,-0.5999999999999996
1983-08-24,9.0,7.771428571428571,-1.5
1983-08-25,13.0,8.871428571428572,4.0
1983-08-26,6.4,9.357142857142858,-6.6
1983-08-27,8.4,9.814285714285715,2.0
1983-08-28,6.7,9.3,-1.7000000000000002
1983-08-29,8.3,8.9,1.6000000000000005
1983-08-30,11.2,9.0,2.8999999999999986
1983-08-31,10.0,9.142857142857142,-1.1999999999999993
1983-09-01,10.1,8.72857142857143,0.09999999999999964
1983-09-02,10.6,9.328571428571431,0.5
1983-09-03,10.9,9.685714285714285,0.3000000000000007
1983-09-04,5.7,9.542857142857143,-5.2
1983-09-05,9.5,9.714285714285714,3.8
1983-09-06,10.4,9.6,0.9000000000000004
1983-09-07,11.1,9.757142857142856,0.6999999999999993
1983-09-08,12.2,10.057142857142859,1.0999999999999996
1983-09-09,10.6,10.057142857142859,-1.5999999999999996
1983-09-10,8.8,9.757142857142856,-1.799999999999999
1983-09-11,9.2,10.257142857142856,0.3999999999999986
1983-09-12,5.5,9.685714285714285,-3.6999999999999993
1983-09-13,7.1,9.214285714285714,1.5999999999999996
1983-09-14,6.5,8.557142857142857,-0.5999999999999996
1983-09-15,4.3,7.428571428571429,-2.2
1983-09-16,5.0,6.628571428571428,0.7000000000000002
1983-09-17,11.2,6.971428571428571,6.199999999999999
1983-09-18,7.5,6.728571428571429,-3.6999999999999993
1983-09-19,12.0,7.6571428571428575,4.5
1983-09-20,13.6,8.585714285714285,1.5999999999999996
1983-09-21,8.3,8.842857142857143,-5.299999999999999
1983-09-22,8.5,9.442857142857145,0.1999999999999993
1983-09-23,12.9,10.571428571428571,4.4
1983-09-24,7.7,10.071428571428571,-5.2
1983-09-25,7.6,10.085714285714285,-0.10000000000000053
1983-09-26,3.5,8.871428571428572,-4.1
1983-09-27,10.4,8.414285714285715,6.9
1983-09-28,15.4,9.428571428571429,5.0
1983-09-29,10.6,9.728571428571428,-4.800000000000001
1983-09-30,9.6,9.257142857142856,-1.0
1983-10-01,9.3,9.485714285714286,-0.29999999999999893
1983-10-02,13.9,10.385714285714286,4.6
1983-10-03,7.7,10.985714285714286,-6.2
1983-10-04,9.5,10.857142857142858,1.7999999999999998
1983-10-05,7.6,9.742857142857144,-1.9000000000000004
1983-10-06,6.9,9.214285714285714,-0.6999999999999993
1983-10-07,6.8,8.814285714285713,-0.10000000000000053
1983-10-08,5.8,8.314285714285715,-1.0
1983-10-09,6.0,7.185714285714285,0.20000000000000018
1983-10-10,8.3,7.271428571428571,2.3000000000000007
1983-10-11,9.1,7.214285714285714,0.7999999999999989
1983-10-12,12.5,7.914285714285714,3.4000000000000004
1983-10-13,13.2,8.814285714285715,0.6999999999999993
1983-10-14,16.2,10.157142857142857,3.0
1983-10-15,12.5,11.114285714285716,-3.6999999999999993
1983-10-16,11.8,11.942857142857145,-0.6999999999999993
1983-10-17,10.6,12.27142857142857,-1.200000000000001
1983-10-18,10.0,12.4,-0.5999999999999996
1983-10-19,12.2,12.357142857142858,2.1999999999999993
1983-10-20,8.9,11.742857142857142,-3.299999999999999
1983-10-21,10.3,10.900000000000002,1.4000000000000004
1983-10-22,7.5,10.185714285714285,-2.8000000000000007
1983-10-23,11.6,10.157142857142858,4.1
1983-10-24,12.6,10.442857142857141,1.0
1983-10-25,12.9,10.857142857142858,0.3000000000000007
1983-10-26,11.7,10.785714285714286,-1.200000000000001
1983-10-27,14.0,11.514285714285714,2.3000000000000007
1983-10-28,12.3,11.799999999999999,-1.6999999999999993
1983-10-29,9.0,12.014285714285714,-3.3000000000000007
1983-10-30,9.2,11.671428571428573,0.1999999999999993
1983-10-31,9.8,11.27142857142857,0.6000000000000014
1983-11-01,11.8,11.114285714285714,2.0
1983-11-02,10.6,10.957142857142857,-1.200000000000001
1983-11-03,12.6,10.757142857142856,2.0
1983-11-04,11.0,10.571428571428571,-1.5999999999999996
1983-11-05,8.2,10.457142857142857,-2.8000000000000007
1983-11-06,7.5,10.214285714285714,-0.6999999999999993
1983-11-07,13.6,10.757142857142856,6.1
1983-11-08,14.8,11.185714285714285,1.200000000000001
1983-11-09,10.9,11.22857142857143,-3.9000000000000004
1983-11-10,7.7,10.528571428571427,-3.2
1983-11-11,10.2,10.414285714285715,2.499999999999999
1983-11-12,10.8,10.785714285714286,0.6000000000000014
1983-11-13,10.8,11.257142857142856,0.0
1983-11-14,12.5,11.1,1.6999999999999993
1983-11-15,13.2,10.87142857142857,0.6999999999999993
1983-11-16,8.7,10.557142857142855,-4.5
1983-11-17,5.7,10.271428571428572,-2.999999999999999
1983-11-18,9.8,10.214285714285714,4.1000000000000005
1983-11-19,7.3,9.714285714285714,-2.500000000000001
1983-11-20,10.8,9.714285714285714,3.500000000000001
1983-11-21,10.0,9.357142857142858,-0.8000000000000007
1983-11-22,16.2,9.785714285714286,6.199999999999999
1983-11-23,15.0,10.685714285714285,-1.1999999999999993
1983-11-24,14.5,11.942857142857141,-0.5
1983-11-25,15.9,12.814285714285715,1.4000000000000004
1983-11-26,14.9,13.9,-1.0
